Record_ID,Customer_ID,dob,State_ID,Occupation_ID,Investment_Exp,Expected_Fund_Size,Residual Proportion,Freq_of_Investment_ID,Portfolio_Driver,Risk_Profile,Return_Profile,Stretegy_ID
766697638,4676,4/02/2013,6,765,3,67327.67,0.003366698,4,Manual,1,3,5
354465346,8970,21/01/1970,3,32,8,23076.01,0.137449859,3,Manual,2,1,2
63209929,3125,5/04/1979,2,365,4,91720.61,0.108188557,6,Auto,5,1,4
918602510,8303,17/10/2010,6,322,9,70728.31,0.435499881,6,Auto,2,5,4
306191069,4442,14/02/2002,2,808,5,35396.51,0.337147575,5,Manual,1,2,1
869065549,4429,15/06/1995,5,820,8,53962.96,0.321166869,2,Auto,5,5,4
562302756,2736,14/04/1986,7,94,5,27028.17,0.007901855,7,Manual,1,4,1
69497553,9267,2/04/1997,7,490,1,43123,0.184751695,6,Manual,1,4,4
481245329,2763,23/02/2011,8,239,5,6580.22,0.399525837,5,Auto,1,3,4
173459562,2203,9/04/1979,5,104,9,59275.8,0.225850463,7,Auto,2,3,4
962975182,2741,3/02/1982,6,46,10,97987.06,0.142930611,5,Auto,2,2,5
564479409,2211,16/04/1971,2,530,7,45202.9,0.161478183,4,Manual,2,3,2
166655705,5518,22/11/1999,6,666,9,22849.22,0.489756298,4,Auto,5,5,3
613157230,6032,8/06/2010,1,783,4,29453.97,0.388153729,3,Manual,5,1,2
196160195,1402,9/05/1975,6,724,4,49656.44,0.177356249,1,Auto,5,2,3
793830011,2160,18/03/2011,3,79,7,44818.96,0.478956217,2,Manual,4,2,5
657872214,9047,14/04/2010,7,93,2,52514.09,0.121378541,2,Manual,3,5,3
855024261,7853,12/11/1993,1,842,6,94140.01,0.053094135,7,Manual,4,5,5
452438197,6426,8/09/1991,8,237,3,51753.08,0.450628826,4,Auto,5,2,2
721027641,2378,4/06/1986,3,438,10,41445.98,0.362901946,6,Auto,3,5,5
726273771,2563,26/07/2003,8,836,2,45709.86,0.039261236,3,Auto,1,4,4
609059108,7495,22/12/1991,7,907,4,44182.22,0.095809137,4,Auto,2,2,4
553531243,1529,18/05/2012,4,41,6,21452.79,0.473783274,3,Manual,4,5,5
242943382,9703,23/08/1992,2,713,3,71845.42,0.294916654,6,Manual,3,2,3
119246460,6215,19/02/2003,1,377,5,20716.41,0.331611751,1,Auto,5,3,3
861234019,900,12/05/1996,1,287,1,97667.16,0.457738891,1,Auto,5,4,2
352973116,7708,5/05/1974,8,96,9,31393.83,0.476389308,2,Auto,5,5,4
259411051,8507,16/11/2020,6,572,3,97528.02,0.352253633,6,Manual,5,4,2
215935573,4493,15/05/1995,4,814,2,85265.37,0.019897328,7,Manual,4,5,3
892787480,1238,25/02/1974,5,886,7,16035.62,0.057640405,3,Manual,1,1,3
531334798,6261,14/01/1974,6,779,2,70675.98,0.292922742,2,Auto,4,5,1
970723297,4408,16/08/1985,6,893,3,40628.67,0.175072055,6,Auto,5,5,5
985784105,1397,15/03/1995,6,262,9,24401.36,0.255969844,5,Auto,4,2,1
27247975,6123,14/06/2009,5,869,10,31637.53,0.311943451,2,Auto,3,1,4
944993911,1808,6/05/2010,8,664,6,97579.39,0.299496501,2,Manual,4,5,1
281566442,1587,12/09/1994,1,666,6,71917.19,0.163637484,4,Auto,1,5,2
767807447,8361,5/08/2016,4,247,8,16308.5,0.407622341,7,Manual,2,4,5
629402992,8512,13/01/1994,3,550,10,8197.46,0.063935747,6,Manual,3,3,4
958032483,1823,17/02/1999,8,464,8,79845.45,0.352975987,3,Auto,3,5,4
978795552,4880,14/01/1985,7,461,2,27990.78,0.352530565,4,Auto,5,3,1
497807392,6172,4/10/1971,4,420,6,17956.9,0.252937728,7,Auto,1,3,3
778084956,9554,3/09/1987,6,439,5,83364.83,0.143929729,5,Manual,3,1,5
318529764,3747,28/02/1974,3,379,2,60950.33,0.422572642,6,Auto,4,1,1
951775156,5302,22/04/1977,4,155,10,55961.2,0.380770388,6,Auto,4,3,5
719694168,9354,16/01/1992,8,511,4,96798.92,0.043124797,6,Auto,5,1,3
721695840,9474,18/03/1988,8,827,10,90932.12,0.114672552,2,Manual,1,5,2
972543456,4782,3/01/2018,8,492,3,58316.3,0.13741055,6,Manual,4,4,3
140336021,1557,7/02/1996,2,615,4,82203.04,0.39750814,4,Auto,3,2,2
616679387,7440,26/05/1991,2,293,10,65797.93,0.467803221,5,Auto,1,2,5
287069677,7224,16/08/1990,3,451,7,33462.49,0.345460777,6,Auto,4,5,4
939177620,5743,25/11/1978,8,825,3,97616.72,0.218532103,3,Auto,1,2,2
542314468,6915,27/11/2021,7,340,5,35952.23,0.164639173,1,Manual,4,3,2
882556765,1240,16/07/1972,7,567,3,6180.83,0.134681206,1,Auto,5,4,5
144883039,2724,14/10/2008,2,804,3,4570.65,0.226955557,7,Manual,2,2,4
110697275,1565,1/10/1976,5,507,2,92399.51,0.00325981,4,Auto,3,3,5
673869924,460,4/08/1981,4,574,2,92532.25,0.493518836,5,Manual,3,5,2
822599961,6131,13/09/1991,5,51,9,927.58,0.134905944,1,Manual,2,3,3
11606157,2946,15/10/1977,8,652,4,57351.27,0.214225556,1,Manual,1,3,1
916824845,1135,1/07/2019,5,639,6,46851.39,0.45928417,2,Auto,1,2,1
601359654,2073,2/02/2007,5,880,7,46704.68,0.16432675,2,Auto,4,1,5
143229412,4474,24/12/2000,7,4,7,59766.69,0.239850897,6,Manual,4,5,5
409848539,9221,8/09/2013,8,325,2,27805.87,0.185901472,5,Auto,5,1,5
212793487,9136,20/11/1976,1,1,10,30121.01,0.166875009,5,Manual,2,3,4
133388242,6478,25/01/1986,2,361,9,65077.67,0.461401961,1,Auto,2,1,5
241112586,444,27/02/2003,7,370,4,37691.97,0.249357196,1,Manual,4,3,1
116834683,3849,4/04/1984,6,817,5,60471.46,0.331738133,2,Manual,4,3,4
900074290,7800,5/11/1983,7,345,10,91307.8,0.061539528,2,Manual,2,2,2
96209602,2654,23/10/2010,6,5,8,88795.94,0.272160763,7,Manual,5,3,5
145677579,9479,5/12/1992,5,609,1,47816.23,0.072683025,5,Manual,1,1,5
206043285,1038,24/04/1970,3,816,3,68406.01,0.287274553,2,Manual,1,5,4
259071432,4057,23/11/2001,1,65,9,93869.22,0.316666444,6,Manual,3,3,3
474137434,4659,23/01/1986,4,92,7,24054.55,0.272541407,6,Manual,5,5,3
410344326,5296,24/07/1999,1,680,8,423.22,0.099384904,3,Auto,4,4,4
895355345,7518,12/02/2005,6,515,3,15460.5,0.0088974,6,Manual,3,3,1
805573753,8424,7/11/1995,3,317,3,74032.71,0.397754288,7,Auto,5,4,1
886992395,8637,23/04/1970,4,501,2,75959.6,0.265716065,7,Auto,4,4,5
863471795,1392,3/02/2002,5,324,3,59305.36,0.290644552,1,Auto,2,4,4
148311642,1818,23/12/1997,8,485,6,28121.1,0.106407944,1,Manual,1,1,1
718563638,3258,4/08/1997,8,789,3,6784.98,0.054518422,7,Manual,1,1,5
32869181,5321,18/10/1972,2,758,9,73727.25,0.137436511,7,Auto,2,3,3
431903570,7115,25/11/2001,6,497,10,61796.36,0.033649559,7,Auto,2,3,3
838755275,5296,13/04/2008,2,382,5,7392.95,0.120684067,3,Auto,1,3,3
896313431,9289,3/09/2001,4,625,5,89435.99,0.091882341,2,Auto,3,5,4
899445604,8927,4/07/1978,3,256,1,39418.86,0.131265564,2,Auto,5,1,3
752231413,8642,10/10/1974,1,355,8,21588.51,0.11062446,4,Auto,2,1,1
176470413,3521,19/11/2007,6,874,1,44809.4,0.453147594,1,Manual,5,1,1
252283512,5051,28/01/1997,1,52,1,63124.32,0.456321118,3,Auto,4,3,1
991685361,7340,18/04/1975,1,630,9,76858.32,0.491544542,5,Auto,3,2,5
208145066,9311,10/02/2017,8,332,7,13903.52,0.351986492,5,Manual,5,1,2
877380407,8542,11/06/2004,7,163,10,79329.8,0.072053246,1,Manual,5,5,2
50214252,7920,9/10/1992,8,337,5,50348.2,0.123062681,6,Auto,3,4,2
784868344,8146,5/06/2008,2,675,1,8745.1,0.177653454,6,Manual,5,5,1
762757154,447,4/05/1981,4,550,3,25044.47,0.146646183,5,Auto,4,3,1
281264689,8871,3/08/1995,6,398,5,1028.84,0.417971071,6,Auto,1,4,2
703226231,13,20/02/1996,7,432,4,60063.62,0.105398326,6,Manual,5,4,4
298215916,4682,26/09/1991,8,270,9,82392.34,0.423327014,6,Auto,2,5,5
286304638,6152,13/01/1978,4,459,7,99121.7,0.064473203,4,Auto,4,3,2
21649034,4525,9/01/1985,4,319,9,4512.32,0.347016684,6,Manual,4,5,5
65377359,6457,5/03/1996,6,236,2,83884.82,0.246817294,3,Auto,3,4,5
323974533,6792,5/07/1971,7,206,7,81445.95,0.360553745,7,Auto,1,5,3
329756855,1178,12/05/2008,4,622,3,88494.04,0.106312921,5,Auto,5,5,5
827061305,649,5/03/2015,2,369,6,93551.32,0.014146838,6,Auto,4,3,4
670350636,688,4/03/2019,7,792,10,66100.26,0.494720845,1,Manual,1,3,4
396236586,5810,28/02/2001,3,70,7,45252.49,0.401078869,6,Manual,3,3,4
967546463,3375,3/08/2005,3,486,3,17032.88,0.363560511,7,Auto,2,1,5
508308094,8756,18/09/1999,8,101,3,26164.68,0.367498056,3,Auto,4,2,5
61381725,8198,18/06/2020,2,397,5,1746.75,0.292995725,6,Auto,4,3,2
989148221,5416,6/07/1976,6,215,9,89222.02,0.255184282,2,Manual,5,3,1
689067867,3715,15/06/2020,3,329,10,87267.6,0.39208001,1,Manual,5,5,3
519414531,9286,2/01/1992,5,687,1,50686.91,0.468982511,3,Auto,5,5,3
437245040,8274,3/09/1980,2,453,4,7480.81,0.075185142,3,Auto,2,3,5
81772473,2032,20/12/2004,4,837,4,19196.95,0.322342236,7,Manual,4,3,5
195415752,8011,7/06/1995,2,825,9,3158.6,0.207096339,2,Manual,5,5,4
454487802,8257,2/09/1981,3,649,9,89860.94,0.071920106,6,Manual,1,5,4
62225279,7150,12/06/1997,5,879,5,29342.79,0.004681811,1,Manual,1,1,1
129337169,7790,1/05/1999,4,330,1,25671.09,0.366044994,4,Auto,1,1,1
801234324,8192,26/08/2008,2,650,4,97422.08,0.18070425,5,Manual,3,4,2
396138260,3350,23/07/2015,7,461,7,57784.32,0.133256086,1,Auto,3,1,1
840942687,422,15/06/2000,7,683,6,96254.45,0.353440407,1,Auto,3,3,5
15383968,8671,8/03/2014,2,537,9,10565.41,0.189732228,7,Auto,3,1,3
879828010,3477,12/06/2003,6,883,10,19598.43,0.15675,7,Auto,3,5,4
203206415,2836,11/06/2003,6,405,5,65210.55,0.364757162,4,Auto,3,2,3
938874866,5930,21/08/2015,4,110,8,89139.18,0.212251081,4,Auto,2,1,5
23109967,3493,26/01/1979,4,888,7,50523.39,0.366018751,6,Manual,5,2,5
965029398,9329,14/12/1996,8,37,6,82450.74,0.341866985,2,Manual,2,4,2
376927667,2370,18/08/2006,2,113,5,89467.35,0.349746409,2,Auto,1,5,5
159218780,1017,15/07/1988,3,97,10,57011.24,0.261894022,4,Manual,1,2,2
308031811,9100,27/10/1973,6,497,7,7.41,0.412549479,2,Manual,5,2,4
146737625,7481,1/07/1985,6,239,3,80298.07,0.476283579,1,Auto,4,1,1
719586554,520,28/08/2015,6,272,8,51053.27,0.14122429,5,Manual,5,4,3
882130545,1506,15/08/1980,8,685,8,55619.89,0.417884137,3,Auto,4,2,5
25838632,5700,5/03/2005,6,657,4,88751.39,0.158168792,5,Auto,5,3,4
995803651,6936,7/10/1983,3,308,1,92283.85,0.205141169,4,Manual,1,5,4
965873201,9252,20/01/2016,6,833,2,72669.63,0.359579966,5,Manual,1,3,1
337683478,8106,22/06/1973,1,253,7,87814.21,0.283563921,3,Auto,1,2,2
229755814,1491,8/01/1985,1,94,6,56738.12,0.483214131,6,Manual,5,2,3
334489788,2432,11/06/2011,4,807,3,62319.7,0.400417232,2,Manual,1,2,2
340308870,4134,11/10/2019,8,589,7,33782.26,0.206746634,5,Auto,5,4,1
126249952,4086,3/05/1983,4,711,2,49957.95,0.295037771,5,Manual,2,2,4
901090794,4218,3/11/2001,4,496,6,67855.59,0.217940645,7,Auto,1,3,5
986038995,7480,28/12/1987,6,65,7,12603.86,0.41450633,5,Manual,2,1,2
358149668,605,26/06/1982,2,725,10,68983.22,0.17751906,3,Auto,5,4,2
983599569,4661,22/03/1978,8,566,5,38713.96,0.131256566,6,Auto,2,5,3
486007100,8551,28/05/1980,1,719,6,57087.05,0.30998549,5,Auto,4,1,2
594104264,8047,10/02/2009,7,193,4,76522.39,0.069003834,4,Manual,2,3,5
101124107,4237,3/05/2019,6,537,10,37207.44,0.420049545,1,Auto,2,2,4
502308191,5661,23/08/1987,5,396,10,95253.52,0.050699891,7,Auto,3,3,2
113348726,433,9/08/1995,1,251,5,31083.1,0.396212085,5,Auto,2,5,4
684622898,3017,28/10/2009,4,498,8,16619.08,0.487526483,7,Auto,4,4,2
680738655,6588,16/12/1984,6,71,4,64112.65,0.021518105,6,Auto,3,2,5
955912352,680,27/07/2009,5,280,4,67403.22,0.122676951,3,Manual,1,2,4
825770875,1910,14/08/2010,5,124,4,992.53,0.12495372,3,Auto,4,1,4
939730813,9298,19/02/2007,6,489,10,64200.16,0.177090376,7,Auto,4,5,2
661964736,1647,28/02/1992,1,230,3,26676.37,0.349535294,7,Manual,1,5,3
383825140,8307,12/04/2021,6,443,5,72296.58,0.170437143,3,Manual,4,2,2
859086330,3436,10/07/1991,4,464,9,78298.52,0.35364737,2,Auto,1,3,4
365790580,8092,14/04/1988,3,268,4,48078.32,0.127841442,4,Auto,3,2,4
39304224,7783,10/04/1982,8,685,7,23578.82,0.407278595,4,Auto,4,3,1
402803513,3402,22/10/1972,1,709,2,63051.33,0.366387375,6,Manual,5,1,4
516925536,5183,22/11/1993,5,25,6,61565.28,0.292570984,3,Manual,1,2,1
704849386,7966,23/10/2010,2,478,9,25704.2,0.100170928,6,Auto,2,4,2
350640272,300,3/03/1985,6,690,3,16819.15,0.102117034,7,Auto,2,1,5
354979749,6946,22/10/1971,6,150,7,38847.98,0.016052788,5,Manual,3,3,4
807099604,6450,7/03/1998,1,210,2,19703.05,0.019694269,5,Manual,4,4,1
223928194,4226,8/03/2020,6,351,2,96227.11,0.483561357,4,Auto,2,4,1
217449406,8978,12/04/1987,7,389,6,41927.6,0.063412683,6,Manual,4,2,1
308282457,1720,4/11/1984,1,240,8,38364.56,0.272739706,4,Auto,5,1,3
932685478,8933,23/05/1973,4,673,1,37311.31,0.238652282,1,Auto,1,1,4
715331933,4011,11/09/2018,6,772,5,43677.7,0.398766953,7,Manual,3,4,1
904208975,6344,26/11/1979,8,499,6,19770.36,0.378525151,3,Manual,4,1,2
585575803,4731,3/03/2013,4,892,1,82733.08,0.033586865,4,Manual,5,4,3
23260205,2491,28/02/2008,6,728,10,22224.03,0.140322966,5,Auto,5,1,3
209107068,5151,6/03/1971,8,623,8,22875.58,0.095138443,2,Auto,5,4,5
538778758,5869,8/03/2017,8,488,8,56347.29,0.392456694,4,Auto,1,4,2
676115018,3467,5/04/2017,3,632,9,9794.87,0.497729654,2,Auto,2,3,1
507354354,1952,17/05/1973,5,509,10,88126.23,0.185585856,4,Manual,5,1,4
922296340,7794,27/06/1982,4,465,8,88537.11,0.386227366,2,Auto,4,2,1
485742064,7539,7/10/1979,8,638,2,95451.72,0.320842916,5,Manual,2,3,3
535089499,10000,20/06/1977,1,236,5,93024.33,0.414457863,2,Auto,2,5,2
477607711,9851,19/08/2001,6,506,1,19898.47,0.269161994,6,Manual,5,1,3
143830895,780,22/12/2018,3,264,10,94041.53,0.409340939,3,Manual,5,5,1
732732790,3941,11/12/1998,3,480,3,93739.19,0.058740801,3,Auto,2,2,5
53295581,6940,27/04/2004,3,577,7,42534.47,0.434090025,4,Manual,2,3,1
235020831,2986,15/03/2021,8,887,9,48107.23,0.433470394,1,Manual,2,5,3
371751690,2113,16/08/1979,1,539,9,83482.36,0.29786384,7,Auto,3,5,5
299996738,2722,11/11/1979,8,171,1,72383.54,0.276533916,6,Manual,5,4,5
832122212,5865,19/08/1973,8,108,9,23463.02,0.377370568,6,Auto,5,5,4
424170905,6034,2/09/2009,1,826,6,54717.11,0.438376657,3,Auto,2,2,1
482095606,8712,12/07/1972,1,905,6,44749.83,0.341343073,5,Manual,1,1,1
270713707,935,19/01/1971,3,739,2,15468.34,0.284239153,6,Auto,4,2,4
406217857,3503,23/10/2015,7,161,10,30680.57,0.200580341,5,Auto,4,2,3
850404527,2696,21/04/2006,6,538,1,89761.13,0.388862008,2,Auto,2,1,4
152536551,4742,7/05/1990,1,178,9,51594.72,0.105796282,1,Manual,5,5,4
395316177,5051,26/10/2001,2,890,7,97337.05,0.222320819,4,Manual,5,5,1
823945357,7545,2/01/2015,5,466,5,41955.48,0.446326229,5,Auto,5,4,5
680940377,1835,5/02/1994,1,116,8,41501.55,0.237323456,1,Auto,3,2,3
314367846,397,23/03/2000,5,72,7,26036.4,0.297406514,7,Auto,4,3,1
723222977,5132,2/12/1974,7,66,2,56175.58,0.407509786,7,Manual,3,3,4
468101437,4243,21/11/1993,2,743,9,56110.83,0.31979902,1,Manual,1,4,1
152465780,2468,24/06/1994,6,662,1,67590.34,0.203263143,4,Manual,3,5,3
323015850,279,15/12/2011,4,160,3,55262.22,0.262948676,6,Auto,4,1,2
794505399,2949,23/03/1971,6,732,8,73335.06,0.021341436,4,Auto,2,3,5
976591523,9339,18/11/1993,8,613,4,89553.22,0.012496754,5,Auto,3,4,4
766879443,6878,25/06/2009,6,252,8,70971.25,0.067786979,2,Auto,3,1,4
88064636,3025,11/10/2008,8,725,7,843.13,0.389742185,1,Auto,4,4,4
373579826,4295,17/09/1984,7,407,7,52581.78,0.308991243,4,Manual,1,2,5
391862073,2986,17/06/1995,3,822,9,62998.29,0.484944395,6,Manual,1,4,1
902361446,6984,28/01/2014,1,885,7,72023.36,0.170051543,6,Manual,2,2,3
337259025,7122,25/08/1971,1,322,1,24535.17,0.442957697,7,Auto,3,1,2
790226385,6262,10/08/1975,7,195,1,86068.7,0.460778181,2,Auto,5,1,4
403881307,6070,2/01/2003,6,364,3,66364.89,0.495307542,4,Auto,2,2,1
315645075,3173,19/09/2012,8,28,8,13588.54,0.450202571,7,Manual,3,5,1
716809485,7669,21/10/2016,3,548,10,94213.31,0.199169035,4,Manual,1,5,1
232474956,9884,3/05/1994,6,164,4,86476.95,0.06993236,6,Manual,3,2,3
375458566,9641,27/08/2010,4,692,5,32260.72,0.491090245,4,Auto,2,2,5
135978121,8942,1/03/2002,6,841,1,33537.95,0.378264841,5,Auto,5,3,1
454713389,783,9/11/1972,4,890,9,71042.86,0.006231376,6,Auto,1,3,5
679657070,4923,10/11/1993,3,702,9,17702.17,0.433091155,1,Auto,1,5,1
21967284,5131,11/09/2019,5,267,2,1777.5,0.362443072,5,Auto,4,5,2
755648891,7477,22/04/1976,1,333,1,81381.3,0.128689935,2,Manual,4,5,1
886458575,916,11/05/2016,1,499,9,59559.89,0.102749188,7,Auto,4,1,4
790617978,8173,22/06/1977,6,230,3,2376.07,0.478528306,6,Manual,4,4,5
522420670,2272,20/11/2005,4,187,9,42931.85,0.118573337,6,Auto,1,3,1
307593590,9429,8/04/1997,2,881,4,6187.53,0.404828456,6,Manual,2,5,1
43561868,2054,17/02/1993,2,72,5,97173.43,0.426576636,5,Manual,4,3,1
210333994,7777,3/12/1971,6,367,1,55536.76,0.480235377,3,Auto,4,5,2
738101009,8727,2/04/2012,2,483,10,71775.34,0.021417812,3,Auto,2,3,1
314008966,5472,26/11/2016,1,87,10,28107.5,0.466487954,2,Auto,2,1,3
10174265,2262,11/11/1994,2,29,5,20497.37,0.329406832,6,Manual,1,4,5
862119057,1108,25/12/2003,6,17,1,42283.3,0.154531899,2,Manual,4,1,5
298586886,5155,26/05/1993,4,691,7,41753.63,0.005947527,5,Manual,4,2,4
323360747,3802,25/06/1973,7,317,2,71199.91,0.142690812,5,Auto,4,3,1
384939064,638,6/11/1992,8,426,7,36182.45,0.079278543,7,Auto,2,1,4
137913348,9821,15/07/1977,5,388,6,63602.82,0.178705824,2,Auto,3,4,1
314131046,4034,20/07/1982,1,623,2,26523.95,0.210330279,5,Auto,5,3,1
725937620,3980,28/03/2018,3,497,8,60129.08,0.076975936,1,Manual,5,4,4
976845490,8133,4/06/1991,5,542,10,2511.84,0.403117858,2,Manual,2,2,4
633484527,4505,20/08/2011,7,374,5,60306.38,0.399178019,5,Auto,4,3,2
41056809,7862,14/04/1983,7,788,8,41689.52,0.329794526,7,Auto,5,5,1
726924172,3358,12/04/1995,6,845,5,57003.84,0.393731211,6,Manual,1,5,3
280888333,9916,27/07/1984,6,151,8,82699.96,0.388782867,3,Auto,1,3,2
24075875,448,19/08/2000,1,903,5,1315.21,0.480397842,6,Manual,2,4,5
462667312,4723,5/04/1997,4,828,6,43263.31,0.002894033,6,Manual,2,1,1
692549497,2087,22/09/1971,7,39,3,28324.21,0.454284153,7,Auto,2,2,3
677447024,9612,9/08/1989,8,639,1,74138.34,0.422387932,7,Manual,2,2,3
254971697,3701,10/05/2018,1,695,4,10149.45,0.200309524,4,Manual,4,3,5
808385916,8426,14/09/1982,1,784,9,49589.03,0.377635611,5,Manual,3,1,2
58858206,997,12/10/1978,6,328,9,22104.85,0.292224406,7,Auto,4,2,2
77771165,3109,10/07/1999,2,873,1,65402.11,0.252021776,7,Auto,2,5,5
858201122,7759,19/07/1978,5,28,2,88156.58,0.331471005,3,Auto,2,1,2
708377340,348,28/12/1973,3,156,7,86031.19,0.094389883,3,Auto,2,5,2
39393963,8126,12/02/1989,7,688,5,5498.28,0.486269003,4,Manual,4,5,4
539424134,9404,26/09/2011,7,854,2,78398.09,0.405716036,1,Auto,1,3,1
769702234,1698,4/10/1999,2,579,2,30190.15,0.330647999,1,Manual,1,5,4
726778137,6303,23/07/2016,3,447,9,19129.02,0.337644676,1,Auto,2,3,5
349830908,2509,18/02/1981,3,271,8,88152.27,0.438376588,2,Manual,5,2,3
424535779,29,17/11/1978,7,524,5,15185.44,0.063345418,4,Auto,4,1,3
708159602,6210,20/02/2003,4,836,6,47882.05,0.466522264,7,Manual,2,1,4
907125001,556,1/03/1978,1,746,8,24125.27,0.121291802,1,Auto,2,3,3
787599170,2415,22/06/2019,8,683,7,64474.53,0.454505332,5,Manual,3,5,1
356337828,7313,1/04/1995,5,830,1,75054.59,0.476236068,4,Auto,3,4,3
769585149,3802,6/03/2021,3,774,9,96843.1,0.48027231,2,Manual,1,2,1
674209234,3881,4/06/2018,1,760,1,85261.63,0.239970992,7,Manual,5,2,2
747210381,9753,15/12/1978,7,474,8,30733.63,0.499103072,4,Manual,1,2,3
547402578,4847,8/05/1979,5,553,9,99867.8,0.13687315,2,Auto,5,4,1
104490409,9776,10/12/2006,3,850,6,15069.56,0.070975715,5,Auto,3,5,5
606067898,6287,19/10/2015,4,463,6,77744.35,0.331694659,3,Auto,3,5,2
275696737,4473,17/05/2014,2,5,7,45340.34,0.391212614,2,Auto,3,1,1
122740320,6879,6/12/1976,1,145,9,46649.43,0.402014556,3,Auto,5,2,3
133126477,3126,4/10/1975,6,631,3,69418.99,0.013398703,1,Auto,5,5,1
753381650,1381,4/02/1973,5,9,5,51145.11,0.217913073,7,Manual,5,4,2
885635159,1243,17/10/1991,2,799,10,39120.09,0.024919786,3,Manual,4,4,5
414015192,8310,18/12/2011,5,218,7,89050.52,0.431347916,5,Auto,1,4,1
542499022,1092,27/03/2009,6,321,1,53542.88,0.345885528,2,Manual,1,2,2
471496968,1495,16/12/2011,1,423,5,30776.83,0.350369484,7,Manual,2,2,3
566995849,4297,15/06/2006,4,514,3,52898.3,0.310768904,3,Auto,1,1,3
379514319,6065,7/03/2001,6,222,9,31072.91,0.268864979,7,Manual,3,2,5
226354421,8626,18/10/2017,2,565,5,67909.87,0.09139811,4,Auto,1,5,1
261546145,6948,23/08/2011,5,255,4,43543.64,0.267905584,2,Auto,2,1,5
594178883,177,28/11/1970,1,612,9,95210.91,0.206114522,7,Auto,4,2,4
716126003,1692,11/08/2002,8,46,9,95442.81,0.150565869,7,Auto,4,2,1
681912419,7572,24/10/1987,6,401,2,66893.32,0.054443383,5,Manual,1,1,1
779573336,1453,8/04/2001,6,490,10,37332.62,0.180287298,5,Manual,1,1,2
167572731,5505,15/03/1995,2,263,7,17906.36,0.126245711,4,Auto,4,5,3
326755889,6292,23/05/2011,8,646,9,69891.01,0.163476312,2,Manual,3,5,2
268740511,3275,5/05/2005,3,225,3,58762.4,0.065234544,7,Manual,1,4,5
206034460,8840,21/11/1990,6,96,6,22941.48,0.396150431,6,Manual,4,2,4
372780944,152,9/12/1992,1,218,2,36720.67,0.352937651,5,Auto,5,1,3
62378130,1153,17/05/1992,1,411,7,70343.03,0.081270618,3,Auto,2,2,1
821011624,7472,1/11/1980,4,328,7,33332.29,0.228316149,7,Auto,1,1,4
467348571,3364,24/05/1986,7,879,10,21409.73,0.086140799,7,Auto,3,4,4
699233373,9299,25/08/1976,6,198,6,54031.13,0.14497209,1,Auto,2,3,2
79276557,2600,18/07/1999,3,877,8,32800.16,0.099392396,3,Auto,1,4,2
306547023,299,24/09/2002,6,149,4,76447.2,0.394609661,1,Auto,3,2,3
184923420,6590,14/11/1990,6,614,10,11750.74,0.348111459,1,Manual,5,5,3
691031490,1766,10/08/1971,8,296,6,68067.56,0.083599523,5,Manual,4,2,4
382909788,9757,27/02/2016,6,75,4,92027.34,0.037582099,5,Auto,1,5,3
446078372,8988,3/01/1974,5,485,7,54302.88,0.299436937,6,Manual,5,4,2
296809077,9450,22/10/2017,3,827,4,13246.63,0.078687564,2,Auto,5,3,4
969599594,2455,12/07/1991,2,177,1,31104.4,0.460040188,2,Manual,1,1,1
23447146,529,23/12/2020,6,512,6,24129.98,0.043246853,7,Auto,4,1,3
393193218,1653,4/09/1997,1,191,8,15427.1,0.466595412,6,Manual,1,4,5
133052923,9732,17/04/1984,8,230,3,79689.53,0.295350247,5,Manual,2,3,5
502048245,7181,13/03/1982,3,398,5,95478.94,0.253148937,3,Manual,3,2,2
553715515,5964,18/09/1994,7,552,2,32040.66,0.440202572,5,Manual,5,5,4
243995461,2928,17/05/2003,4,505,2,38638.73,0.283364156,6,Manual,4,4,5
853526762,1721,16/04/1988,8,822,1,95417.58,0.230807681,4,Manual,3,4,1
811857376,8900,17/04/2019,8,13,6,80095.09,0.272754841,3,Auto,1,4,2
729377991,9361,5/04/2010,8,606,10,65094.63,0.263310489,5,Manual,4,1,5
754206073,4518,14/04/1985,2,308,2,54540.5,0.138620266,6,Manual,3,3,5
870200018,4365,10/09/1983,3,338,10,99705.82,0.287286938,6,Auto,5,4,3
803371964,7337,5/09/1971,8,889,9,70848.08,0.0102496,4,Auto,5,5,3
40468784,9345,15/08/1993,7,357,6,46931.6,0.321581919,5,Manual,2,2,5
386224021,4336,26/11/2012,5,736,9,99010.62,0.221302841,1,Manual,3,4,1
552745864,3069,12/08/2005,7,222,4,22422.59,0.437370324,7,Auto,5,5,4
792776743,9838,21/07/1995,8,681,2,87673.09,0.297595345,2,Auto,5,5,3
533923431,8882,5/07/2004,2,16,2,34859.28,0.483318895,3,Manual,5,2,2
549044092,8416,21/11/2003,2,113,5,41816.17,0.303854126,5,Auto,5,5,3
889180659,1734,6/10/2010,8,507,10,70626.89,0.367009445,5,Auto,3,2,3
52527036,4442,22/08/1972,6,809,10,2901.24,0.470230617,2,Manual,2,2,5
646675675,1846,28/10/1999,7,362,7,31904.14,0.15271152,5,Auto,3,2,2
761756281,5135,9/02/1984,7,69,9,52425.77,0.064487013,6,Auto,5,1,5
397386515,2079,19/12/2015,6,852,5,96004.58,0.404686299,4,Auto,3,5,4
200618415,2732,4/03/1995,8,802,1,26877.33,0.157330889,5,Auto,3,5,2
